zipcode	state	city	city_soundex	lat	lon	valid	searched
81630	CO	DE BEQUE	D120	108.23	39.3118	1	1
81631	CO	EAGLE	E240	106.759	39.6341	1	1
81633	CO	ELK SPRINGS	E421652	108.42	40.4146	1	1
81635	CO	BATTLEMENT MESA	B345352	108.038	39.4407	1	1
81637	CO	GYPSUM	G125	106.967	39.6618	1	1
81638	CO	HAMILTON	H5435	107.584	40.325	1	1
81639	CO	HAYDEN	H350	107.257	40.4945	1	1
81640	CO	MAYBELL	M140	108.272	40.6507	1	1
81641	CO	MEEKER	M260	107.892	40.0387	1	1
81642	CO	MEREDITH	M630	106.678	39.3353	1	1
81643	CO	MESA	M200	108.104	39.1612	1	1
81647	CO	NEW CASTLE	N234	107.543	39.5709	1	1
81648	CO	RANGELY	R524	108.799	40.0828	1	1
81650	CO	RIFLE	R140	107.79	39.5491	1	1
81652	CO	SILT	S430	107.657	39.5415	1	1
81653	CO	SLATER	S436	107.497	40.948	1	1
81654	CO	SNOWMASS	S520	106.951	39.2501	1	1
81657	CO	VAIL	V400	106.463	39.6238	1	1
06001	CT	AVON	A150	72.8653	41.7905	1	0
06002	CT	BLOOMFIELD	B45143	72.7249	41.8316	1	0
06010	CT	BRISTOL	B6234	72.9302	41.6823	1	0
06013	CT	BURLINGTON	B645235	72.9444	41.7573	1	0
06016	CT	WINDSORVILLE	W532614	72.5437	41.9114	1	0
06018	CT	CANAAN	C500	73.3232	42.0248	1	0
06019	CT	CANTON	C535	72.8987	41.8384	1	0
06020	CT	CANTON CENTER	C5352536	72.9058	41.8716	1	0
06021	CT	COLEBROOK	C4162	73.1041	42.0282	1	0
06022	CT	COLLINSVILLE	C45214	72.9283	41.8513	1	0
06023	CT	EAST BERLIN	E231645	72.719	41.6128	1	0
06024	CT	EAST CANAAN	E2325	73.2785	42.0117	1	0
06026	CT	EAST GRANBY	E232651	72.7459	41.9322	1	0
06027	CT	EAST HARTLAND	E2363453	72.9242	42.0016	1	0
06029	CT	ELLINGTON	E45235	72.4626	41.9114	1	0
06031	CT	FALLS VILLAGE	F42142	73.3517	41.9578	1	0
06032	CT	FARMINGTON	F65235	72.8415	41.7284	1	0
06033	CT	GLASTONBURY	G423516	72.5727	41.7073	1	0
06035	CT	GRANBY	G651	72.7994	41.9602	1	0
06037	CT	BERLIN	B645	72.7705	41.6208	1	0
06039	CT	LAKEVILLE	L214	73.4377	41.9516	1	0
06040	CT	MANCHESTER	M236	72.5244	41.7777	1	0
06043	CT	BOLTON	B435	72.4396	41.7689	1	0
06051	CT	NEW BRITAIN	N1635	72.7722	41.6667	1	0
06052	CT	NEW BRITAIN	N1635	72.7989	41.6588	1	0
06053	CT	NEW BRITAIN	N1635	72.7908	41.6867	1	0
06057	CT	NEW HARTFORD	N63163	73.0104	41.8468	1	0
06058	CT	NORFOLK	N6142	73.1992	41.9854	1	0
06059	CT	NORTH CANTON	N632535	72.9041	41.9235	1	0
06060	CT	NORTH GRANBY	N632651	72.8409	42.0219	1	0
06062	CT	PLAINVILLE	P4514	72.8644	41.6727	1	0
06063	CT	PLEASANT VALLEY	P425314	72.9827	41.9249	1	0
06065	CT	RIVERTON	R1635	73.0255	41.9614	1	0
06066	CT	VERNON ROCKVILLE	V656214	72.4649	41.8501	1	0
06067	CT	ROCKY HILL	R240	72.6632	41.6583	1	0
06068	CT	SALISBURY	S4216	73.4215	42.0015	1	0
06069	CT	SHARON	S650	73.4578	41.8714	1	0
06070	CT	SIMSBURY	S5216	72.8213	41.8737	1	0
06071	CT	SOMERS	S562	72.4583	41.9978	1	0
06073	CT	SOUTH GLASTONBUR	S32423516	72.5543	41.6607	1	0
06074	CT	SOUTH WINDSOR	S35326	72.5576	41.8341	1	0
06076	CT	STAFFORD SPRINGS	S316321652	72.2899	41.9661	1	0
06078	CT	SUFFIELD	S143	72.642	41.99	1	0
06081	CT	TARIFFVILLE	T614	72.7678	41.9077	1	0
06082	CT	ENFIELD	E5143	72.5652	41.989	1	0
06084	CT	TOLLAND	T453	72.3718	41.8696	1	0
06085	CT	UNIONVILLE	U514	72.8874	41.7477	1	0
06088	CT	EAST WINDSOR	E235326	72.6029	41.9099	1	0
06089	CT	WEATOGUE	W320	72.8253	41.8372	1	0
06090	CT	WEST GRANBY	W232651	72.8555	41.9655	1	0
06092	CT	WEST SIMSBURY	W2325216	72.8577	41.8718	1	0
06093	CT	WEST SUFFIELD	W232143	72.7362	42.0115	1	0
06095	CT	WINDSOR	W5326	72.6639	41.8561	1	0
06096	CT	WINDSOR LOCKS	W532642	72.6458	41.9261	1	0
06098	CT	WINSTED	W523	73.0663	41.9252	1	0
06103	CT	HARTFORD	H63163	72.676	41.7672	1	0
06105	CT	HARTFORD	H63163	72.701	41.7691	1	0
06106	CT	HARTFORD	H63163	72.6947	41.7498	1	0
06107	CT	W HARTFORD	W63163	72.7532	41.7556	1	0
06108	CT	EAST HARTFORD	E2363163	72.618	41.7803	1	0
06109	CT	WETHERSFIELD	W362143	72.6763	41.7013	1	0
06110	CT	W HARTFORD	W63163	72.7337	41.7326	1	0
06111	CT	MAPLE HILL	M140	72.7297	41.6864	1	0
06112	CT	HARTFORD	H63163	72.6964	41.7905	1	0
06114	CT	HARTFORD	H63163	72.6807	41.7403	1	0
06117	CT	W HARTFORD	W63163	72.7457	41.79	1	0
06118	CT	EAST HARTFORD	E2363163	72.6103	41.7472	1	0
06119	CT	W HARTFORD	W63163	72.7268	41.7628	1	0
06120	CT	HARTFORD	H63163	72.6758	41.786	1	0
06226	CT	WILLIMANTIC	W4532	72.2134	41.7149	1	0
06231	CT	AMSTON	A5235	72.3646	41.629	1	0
06232	CT	ANDOVER	A5316	72.3767	41.7332	1	0
06234	CT	BROOKLYN	B6245	71.9541	41.7807	1	0
06235	CT	CHAPLIN	C145	72.1372	41.8026	1	0
06237	CT	COLUMBIA	C451	72.3072	41.6973	1	0
06238	CT	COVENTRY	C1536	72.3333	41.7822	1	0
06239	CT	DANIELSON	D5425	71.8807	41.7982	1	0
06241	CT	DAYVILLE	D140	71.8683	41.854	1	0
06242	CT	EASTFORD	E23163	72.0895	41.8771	1	0
06243	CT	EAST KILLINGLY	E2324524	71.7985	41.8488	1	0
06247	CT	HAMPTON	H5135	72.068	41.7617	1	0
06248	CT	HEBRON	H165	72.3986	41.6842	1	0
06249	CT	LEBANON	L150	72.244	41.633	1	0
06250	CT	MANSFIELD CENTER	M21432536	72.2011	41.7698	1	0
06254	CT	NORTH FRANKLIN	N63165245	72.1425	41.6161	1	0
06255	CT	NORTH GROSVENORD	N632621563	71.9027	41.9879	1	0
06256	CT	NORTH WINDHAM	N63535	72.1601	41.7451	1	0
06259	CT	POMFRET CENTER	P51632536	71.982	41.8697	1	0
06260	CT	PUTNAM	P350	71.8968	41.9185	1	0
06262	CT	QUINEBAUG	Q512	71.9391	42.0217	1	0
06264	CT	SCOTLAND	S3453	72.0783	41.6898	1	0
06266	CT	SOUTH WINDHAM	S3535	72.1681	41.6677	1	0
06268	CT	STORRS MANSFIELD	S36252143	72.2572	41.8054	1	0
06277	CT	THOMPSON	T5125	71.8376	41.9803	1	0
06278	CT	WARRENVILLE	W6514	72.1587	41.8643	1	0
06279	CT	WEST WILLINGTON	W2345235	72.2728	41.874	1	0
06280	CT	WINDHAM	W535	72.1526	41.7027	1	0
06281	CT	WOODSTOCK	W3232	72.004	41.9602	1	0
06282	CT	WOODSTOCK VALLEY	W323214	72.0937	41.9153	1	0
06320	CT	NEW LONDON	N4535	72.1062	41.3507	1	0
06330	CT	BALTIC	B432	72.0775	41.6263	1	0
06331	CT	CANTERBURY	C53616	72.001	41.6844	1	0
06333	CT	EAST LYME	E2345	72.233	41.3668	1	0
06334	CT	BOZRAH	B260	72.1711	41.5465	1	0
06335	CT	GALES FERRY	G4216	72.0672	41.4285	1	0
06336	CT	GILMAN	G450	72.1266	41.5812	1	0
06339	CT	LEDYARD	L363	71.9956	41.4401	1	0
06340	CT	GROTON	G635	72.0579	41.3572	1	0
06349	CT	GROTON	G635	72.0901	41.3976	1	0
06351	CT	JEWETT CITY	J323	71.9808	41.6052	1	0
06353	CT	MONTVILLE	M314	72.1265	41.4453	1	0
06354	CT	MOOSUP	M210	71.885	41.721	1	0
06355	CT	MYSTIC	M232	71.9774	41.3616	1	0
06357	CT	NIANTIC	N320	72.2108	41.3253	1	0
06359	CT	NORTH STONINGTON	N63235235	71.8727	41.4531	1	0
06360	CT	NORWICH	N620	72.0849	41.5371	1	0
06365	CT	PRESTON	P6235	72.0211	41.5221	1	0
06370	CT	OAKDALE	O234	72.1904	41.4706	1	0
06371	CT	OLD LYME	O4345	72.3086	41.3347	1	0
06374	CT	PLAINFIELD	P45143	71.922	41.6775	1	0
06375	CT	QUAKER HILL	Q640	72.1172	41.4032	1	0
06377	CT	STERLING	S36452	71.8196	41.7156	1	0
06378	CT	STONINGTON	S35235	71.9155	41.3664	1	0
06379	CT	PAWCATUCK	P232	71.8478	41.3735	1	0
06380	CT	TAFTVILLE	T1314	72.0529	41.5653	1	0
06382	CT	UNCASVILLE	U5214	72.1126	41.4622	1	0
06384	CT	VOLUNTOWN	V4535	71.855	41.5831	1	0
06385	CT	WATERFORD	W36163	72.1458	41.3469	1	0
06401	CT	ANSONIA	A525	73.0742	41.3427	1	0
06403	CT	BEACON FALLS	B25142	73.0597	41.4369	1	0
06405	CT	BRANFORD	B65163	72.8106	41.28	1	0
06409	CT	CENTERBROOK	C536162	72.4173	41.3474	1	0
06410	CT	CHESHIRE	C600	72.9081	41.5055	1	0
06412	CT	CHESTER	C360	72.4643	41.4049	1	0
06413	CT	CLINTON	C4535	72.528	41.2912	1	0
06415	CT	COLCHESTER	C4236	72.3441	41.5662	1	0
06416	CT	CROMWELL	C654	72.6663	41.6105	1	0
06417	CT	DEEP RIVER	D1616	72.4486	41.3765	1	0
06418	CT	DERBY	D610	73.08	41.3229	1	0
06419	CT	KILLINGWORTH	K45263	72.5712	41.3696	1	0
06420	CT	SALEM	S450	72.2725	41.4966	1	0
06422	CT	DURHAM	D650	72.6875	41.465	1	0
06423	CT	EAST HADDAM	E235	72.4059	41.4696	1	0
06424	CT	EAST HAMPTON	E235135	72.5093	41.5761	1	0
06426	CT	ESSEX	E200	72.3965	41.3549	1	0
06430	CT	FAIRFIELD	F6143	73.2571	41.1664	1	0
06432	CT	FAIRFIELD	F6143	73.2354	41.2017	1	0
06437	CT	GUILFORD	G4163	72.6968	41.3154	1	0
06438	CT	HADDAM	H350	72.505	41.4627	1	0
06441	CT	HIGGANUM	H250	72.5751	41.4682	1	0
06442	CT	IVORYTON	I1635	72.4404	41.3421	1	0
06443	CT	MADISON	M325	72.6153	41.309	1	0
06447	CT	MARLBOROUGH	M64162	72.4609	41.6412	1	0
06450	CT	MERIDEN	M635	72.7997	41.5334	1	0
06455	CT	MIDDLEFIELD	M34143	72.7186	41.5168	1	0
06457	CT	MIDDLETOWN	M3435	72.6652	41.5569	1	0
06460	CT	MILFORD	M4163	73.0549	41.2175	1	0
06468	CT	MONROE	M600	73.2243	41.3312	1	0
06469	CT	MOODUS	M320	72.4419	41.5078	1	0
06470	CT	NEWTOWN	N350	73.3167	41.3931	1	0
06471	CT	NORTH BRANFORD	N63165163	72.776	41.328	1	0
06472	CT	NORTHFORD	N63163	72.7809	41.3962	1	0
06473	CT	NORTH HAVEN	N6315	72.8585	41.3822	1	0
06475	CT	OLD SAYBROOK	O432162	72.385	41.2913	1	0
06477	CT	ORANGE	O652	73.0287	41.2815	1	0
06478	CT	OXFORD	O2163	73.1296	41.4202	1	0
06479	CT	PLANTSVILLE	P453214	72.899	41.5797	1	0
06480	CT	PORTLAND	P63453	72.6128	41.5852	1	0
06481	CT	ROCKFALL	R214	72.6997	41.5341	1	1
06482	CT	SANDY HOOK	S532	73.2485	41.4087	1	0
06483	CT	SEYMOUR	S560	73.0817	41.3862	1	0
06484	CT	SHELTON	S435	73.1294	41.3047	1	0
06488	CT	SOUTHBURY	S316	73.2241	41.4767	1	0
06489	CT	SOUTHINGTON	S35235	72.8727	41.6052	1	0
06490	CT	SOUTHPORT	S3163	73.2902	41.1453	1	0
06492	CT	WALLINGFORD	W452163	72.8222	41.46	1	0
06497	CT	STRATFORD	S363163	73.1356	41.2044	1	0
06498	CT	WESTBROOK	W23162	72.4563	41.2927	1	0
06510	CT	NEW HAVEN	N150	72.9271	41.3087	1	0
06511	CT	NEW HAVEN	N150	72.9318	41.3184	1	0
06512	CT	EAST HAVEN	E2315	72.8741	41.2805	1	0
06513	CT	EAST HAVEN	E2315	72.8826	41.3142	1	0
06514	CT	HAMDEN	H535	72.9361	41.362	1	0
06515	CT	NEW HAVEN	N150	72.9664	41.3293	1	0
06516	CT	WEST HAVEN	W2315	72.9638	41.2701	1	0
06517	CT	HAMDEN	H535	72.9117	41.3484	1	0
06518	CT	HAMDEN	H535	72.911	41.4097	1	0
06519	CT	NEW HAVEN	N150	72.9373	41.2963	1	0
06524	CT	BETHANY	B350	73.0007	41.4262	1	0
06525	CT	WOODBRIDGE	W31632	73.0139	41.3517	1	0
06604	CT	BRIDGEPORT	B632163	73.2019	41.1796	1	0
06605	CT	BRIDGEPORT	B632163	73.2162	41.1668	1	0
06606	CT	BRIDGEPORT	B632163	73.2086	41.2091	1	0
06607	CT	BRIDGEPORT	B632163	73.165	41.1784	1	0
06608	CT	BRIDGEPORT	B632163	73.1811	41.1895	1	0
06610	CT	BRIDGEPORT	B632163	73.1688	41.2005	1	0
06611	CT	TRUMBULL	T6514	73.2111	41.2564	1	0
06612	CT	EASTON	E235	73.2871	41.2523	1	0
06702	CT	WATERBURY	W3616	73.0385	41.5566	1	0
06704	CT	WATERBURY	W3616	73.0318	41.5754	1	0
06705	CT	WATERBURY	W3616	72.9963	41.5503	1	0
06706	CT	WATERBURY	W3616	73.0306	41.5363	1	0
06708	CT	WATERBURY	W3616	73.0645	41.5511	1	0
06710	CT	WATERBURY	W3616	73.0468	41.5675	1	0
06712	CT	PROSPECT	P62123	72.9788	41.5022	1	0
06716	CT	WOLCOTT	W423	72.9828	41.597	1	0
06750	CT	BANTAM	B535	73.252	41.7215	1	0
06751	CT	BETHLEHEM	B345	73.2091	41.6387	1	0
06752	CT	BRIDGEWATER	B63236	73.3609	41.5287	1	0
06754	CT	WARREN	W650	73.3675	41.7701	1	0
06755	CT	GAYLORDSVILLE	G463214	73.4835	41.6486	1	0
06756	CT	GOSHEN	G500	73.2429	41.8335	1	0
06757	CT	KENT	K530	73.4583	41.7316	1	0
06758	CT	LAKESIDE	L230	73.2382	41.69	1	0
06759	CT	LITCHFIELD	L32143	73.2	41.7541	1	0
06762	CT	MIDDLEBURY	M3416	73.1131	41.5343	1	0
06763	CT	MORRIS	M620	73.1765	41.6881	1	0
06770	CT	NAUGATUCK	N232	73.0493	41.492	1	0
06776	CT	NEW MILFORD	N4163	73.4128	41.5817	1	0
06777	CT	NEW PRESTON MARB	N1623561	73.3493	41.6894	1	1
06778	CT	NORTHFIELD	N63143	73.1321	41.7074	1	0
06779	CT	OAKVILLE	O214	73.0873	41.5909	1	0
06782	CT	PLYMOUTH	P453	73.0449	41.6611	1	0
06783	CT	ROXBURY	R216	73.2993	41.5509	1	0
06784	CT	SHERMAN	S650	73.4947	41.5714	1	0
06785	CT	SOUTH KENT	S3253	73.469	41.695	1	0
06786	CT	TERRYVILLE	T614	73.0092	41.6762	1	0
06787	CT	THOMASTON	T5235	73.0886	41.6786	1	0
06790	CT	TORRINGTON	T65235	73.1156	41.8131	1	0
06791	CT	HARWINTON	H6535	73.0728	41.7701	1	0
06793	CT	WASHINGTON DEPOT	W25235313	73.2935	41.6346	1	1
06794	CT	WASHINGTON DEPOT	W25235313	73.3274	41.6559	1	1
06795	CT	WATERTOWN	W3635	73.1221	41.6057	1	0
06796	CT	WEST CORNWALL	W232654	73.3313	41.8689	1	0
06798	CT	WOODBURY	W316	73.2083	41.5521	1	0
06801	CT	BETHEL	B340	73.4008	41.3813	1	0
06804	CT	BROOKFIELD	B62143	73.398	41.465	1	0
06807	CT	COS COB	C100	73.5935	41.053	1	0
06810	CT	DANBURY	D516	73.4532	41.3917	1	0
06811	CT	DANBURY	D516	73.4716	41.424	1	0
06812	CT	NEW FAIRFIELD	N16143	73.4978	41.473	1	0
06820	CT	DARIEN	D650	73.4853	41.0768	1	0
06830	CT	BYRAM	B650	73.6301	41.0302	1	0
06831	CT	GREENWICH	G652	73.6594	41.0549	1	0
06840	CT	NEW CANAAN	N250	73.4944	41.151	1	0
06850	CT	NORWALK	N642	73.4358	41.1222	1	0
06851	CT	NORWALK	N642	73.4058	41.1323	1	0
06853	CT	NORWALK	N642	73.4397	41.0702	1	0
06854	CT	NORWALK	N642	73.4285	41.0957	1	0
06855	CT	NORWALK	N642	73.4011	41.1014	1	0
06870	CT	OLD GREENWICH	O432652	73.5673	41.0354	1	0
06877	CT	RIDGEFIELD	R32143	73.4973	41.2977	1	0
06878	CT	RIVERSIDE	R1623	73.5811	41.038	1	0
06880	CT	WESTPORT	W23163	73.3496	41.1434	1	0
06883	CT	WESTON	W235	73.3715	41.2195	1	0
06896	CT	WEST REDDING	W236352	73.3935	41.3069	1	0
06897	CT	WILTON	W435	73.4383	41.2018	1	0
06901	CT	STAMFORD	S35163	73.539	41.0531	1	0
06902	CT	STAMFORD	S35163	73.5374	41.0526	1	0
06903	CT	STAMFORD	S35163	73.5684	41.1352	1	0
06905	CT	RIDGEWAY	R320	73.5438	41.0826	1	0
06906	CT	STAMFORD	S35163	73.5236	41.0692	1	0
06907	CT	STAMFORD	S35163	73.5203	41.0942	1	0
19701	DE	BEAR	B600	75.6747	39.6102	1	1
19702	DE	NEWARK	N620	75.6993	39.6349	1	1
19703	DE	CLAYMONT	C453	75.4649	39.8044	1	1
19707	DE	HOCKESSIN	H250	75.6889	39.776	1	1
19709	DE	MIDDLETOWN	M3435	75.6832	39.4815	1	1
19711	DE	NEWARK	N620	75.7375	39.7011	1	1
19713	DE	NEWARK	N620	75.7151	39.6699	1	1
19720	DE	MANOR	M600	75.5899	39.677	1	1
19734	DE	TOWNSEND	T5253	75.6834	39.3819	1	1
19801	DE	WILMINGTON	W45235	75.5497	39.7378	1	1
19802	DE	WILMINGTON	W45235	75.534	39.7564	1	1
19803	DE	TALLEYVILLE	T414	75.5311	39.7932	1	1
19804	DE	NEWPORT	N163	75.6128	39.7209	1	1
19805	DE	WILMINGTON	W45235	75.5827	39.7434	1	1
19806	DE	WILMINGTON	W45235	75.5635	39.7571	1	1
19807	DE	GREENVILLE	G6514	75.6072	39.7822	1	1
19808	DE	MARSHALLTON	M62435	75.6639	39.7347	1	1
19809	DE	EDGEMOOR	E3256	75.4946	39.7719	1	1
19810	DE	EDGEMOOR	E3256	75.506	39.8194	1	1
19901	DE	DOVER	D160	75.536	39.1566	1	1
19902	DE	DOVER AFB	D161	75.479	39.1202	1	1
19930	DE	BETHANY BEACH	B3512	75.0674	38.531	1	1
19931	DE	BETHEL	B340	75.6243	38.5685	1	1
19933	DE	BRIDGEVILLE	B63214	75.6088	38.7366	1	1
19934	DE	CAMDEN WYOMING	C5352	75.5966	39.0991	1	1
19938	DE	CLAYTON	C435	75.6904	39.2564	1	1
19939	DE	DAGSBORO	D216	75.2113	38.5596	1	1
19940	DE	DELMAR	D456	75.5759	38.477	1	1
19941	DE	ELLENDALE	E4534	75.4056	38.8057	1	1
19943	DE	FELTON	F435	75.5829	39.0225	1	1
19945	DE	FRANKFORD	F652163	75.2006	38.5177	1	1
19946	DE	FREDERICA	F6362	75.4545	39.0342	1	1
19947	DE	GEORGETOWN	G6235	75.3932	38.679	1	1
19950	DE	GREENWOOD	G653	75.5935	38.8175	1	1
19951	DE	HARBESON	H6125	75.2236	38.6723	1	1
19952	DE	HARRINGTON	H65235	75.5843	38.924	1	1
19953	DE	HARTLY	H634	75.6935	39.1542	1	1
19954	DE	HOUSTON	H235	75.5064	38.9114	1	1
19956	DE	LAUREL	L640	75.563	38.5537	1	1
19958	DE	LEWES	L200	75.1747	38.7381	1	1
19960	DE	LINCOLN	L5245	75.4	38.8613	1	1
19962	DE	MAGNOLIA	M254	75.5083	39.0735	1	1
19963	DE	MILFORD	M4163	75.4299	38.9218	1	1
19964	DE	MARYDEL	M634	75.7287	39.0998	1	1
19966	DE	LONG NECK	L5252	75.2555	38.5934	1	1
19967	DE	MILLVILLE	M414	75.1078	38.5589	1	1
19968	DE	MILTON	M435	75.2953	38.7687	1	1
19970	DE	MILLVILLE	M414	75.0965	38.5555	1	1
19971	DE	DEWEY BEACH	D120	75.1073	38.7147	1	1
19973	DE	SEAFORD	S163	75.6041	38.6404	1	1
19975	DE	SELBYVILLE	S414	75.1573	38.4654	1	1
19977	DE	SMYRNA	S565	75.6008	39.2934	1	1
19979	DE	VIOLA	V400	75.5726	39.0419	1	1
20001	DC	WASHINGTON	W25235	77.0177	38.9122	1	1
20002	DC	WASHINGTON	W25235	76.9901	38.9024	1	1
20003	DC	WASHINGTON	W25235	76.9895	38.8829	1	1
20004	DC	WASHINGTON	W25235	77.0263	38.893	1	1
20005	DC	WASHINGTON	W25235	77.0312	38.9067	1	1
20006	DC	WASHINGTON	W25235	77.0447	38.8964	1	1
20007	DC	WASHINGTON	W25235	77.074	38.9144	1	1
20008	DC	WASHINGTON	W25235	77.0599	38.9363	1	1
20009	DC	WASHINGTON	W25235	77.0375	38.9202	1	1
20010	DC	WASHINGTON	W25235	77.0322	38.9327	1	1
20011	DC	WASHINGTON	W25235	77.0202	38.9518	1	1
20012	DC	WASHINGTON	W25235	77.0283	38.9757	1	1
20015	DC	WASHINGTON	W25235	77.068	38.9658	1	1
20016	DC	WASHINGTON	W25235	77.086	38.9381	1	1
20017	DC	WASHINGTON	W25235	76.994	38.9367	1	1
20018	DC	WASHINGTON	W25235	76.9762	38.9277	1	1
20019	DC	WASHINGTON	W25235	76.9376	38.8902	1	1
20020	DC	WASHINGTON	W25235	76.9742	38.86	1	1
20024	DC	WASHINGTON	W25235	77.016	38.8759	1	1
20032	DC	WASHINGTON	W25235	76.9995	38.8338	1	1
20036	DC	WASHINGTON	W25235	77.0414	38.9087	1	1
20037	DC	WASHINGTON	W25235	77.0504	38.9014	1	1
20301	DC	PENTAGON	P5325	77.0382	38.891	1	1
20336	DC	WASHINGTON	W25235	77.0148	38.8395	1	1
32008	FL	BRANFORD	B65163	82.8993	29.9395	1	1
32009	FL	BRYCEVILLE	B6214	81.9724	30.4193	1	1
32011	FL	CALLAHAN	C450	81.8145	30.552	1	1
32013	FL	DAY	D000	83.285	30.1497	1	1
32033	FL	ELKTON	E4235	81.462	29.7882	1	1
32034	FL	AMELIA ISLAND	A542453	81.4688	30.6354	1	1
32038	FL	FORT WHITE	F630	82.6879	29.9207	1	1
32040	FL	GLEN SAINT MARY	G4525356	82.2041	30.2861	1	1
32043	FL	GREEN COVE SPRIN	G65212165	81.7262	30.0042	1	1
32044	FL	HAMPTON	H5135	82.1483	29.8575	1	1
32046	FL	HILLIARD	H463	81.9345	30.6884	1	1
32052	FL	JASPER	J160	82.9322	30.5029	1	1
32053	FL	JENNINGS	J520	83.135	30.5482	1	1
32054	FL	LAKE BUTLER	L21346	82.3828	30.0035	1	1
32055	FL	LAKE CITY	L230	82.6599	30.1652	1	1
32058	FL	LAWTEY	L300	82.1055	30.0472	1	1
32059	FL	LEE	L000	83.2844	30.3979	1	1
32060	FL	BOYS RANCH	B2652	83.025	30.2866	1	1
32061	FL	LULU	L000	82.5385	30.0754	1	1
32062	FL	MC ALPIN	M2415	82.9662	30.1509	1	1
32063	FL	MACCLENNY	M245	82.1325	30.2737	1	1
32065	FL	ORANGE PARK	O652162	81.7742	30.1382	1	1
32066	FL	MAYO	M000	83.1462	30.04	1	1
32068	FL	MIDDLEBURG	M34162	81.8645	30.084	1	1
32071	FL	O BRIEN	O165	82.9301	30.0381	1	1
32073	FL	ORANGE PARK	O652162	81.7291	30.1637	1	1
32082	FL	PONTE VEDRA BEAC	P5313612	81.3864	30.2153	1	1
32083	FL	RAIFORD	R163	82.2001	30.0704	1	1
32084	FL	SAINT AUGUSTINE	S53235	81.2984	29.8805	1	1
32086	FL	SAINT AUGUSTINE	S53235	81.3237	29.8285	1	1
32087	FL	SANDERSON	S53625	82.3377	30.3025	1	1
32091	FL	STARKE	S362	82.1185	29.9583	1	1
32092	FL	SAINT AUGUSTINE	S53235	81.5264	29.9475	1	1
32094	FL	WELLBORN	W4165	82.8505	30.1796	1	1
32095	FL	SAINT AUGUSTINE	S53235	81.3476	29.9057	1	1
32096	FL	WHITE SPRINGS	W321652	82.7765	30.3387	1	1
32097	FL	YULEE	Y400	81.5906	30.6222	1	1
32102	FL	ASTOR	A236	81.5399	29.165	1	1
32110	FL	BUNNELL	B540	81.3244	29.4562	1	1
32112	FL	CRESCENT CITY	C625323	81.5579	29.4454	1	1
32113	FL	CITRA	C360	82.1062	29.3918	1	1
32114	FL	DAYTONA BEACH	D512	81.0371	29.2012	1	1
32117	FL	HOLLY HILL	H400	81.0547	29.236	1	1
32118	FL	DAYTONA BEACH	D512	81.0095	29.2219	1	1
32119	FL	DUNLAWTON	D5435	81.0221	29.1525	1	1
32124	FL	PORT ORANGE	P63652	81.1067	29.1225	1	1
32127	FL	PORT ORANGE	P63652	80.9883	29.1124	1	1
32130	FL	DE LEON SPRINGS	D4521652	81.3488	29.1166	1	1
32131	FL	EAST PALATKA	E231432	81.5879	29.6609	1	1
32132	FL	EDGEWATER	E3236	80.9103	28.9818	1	1
32134	FL	SALT SPRINGS	S4321652	81.8878	29.2796	1	1
32136	FL	FLAGLER BEACH	F424612	81.1303	29.475	1	1
32137	FL	PALM COAST	P4523	81.219	29.5565	1	1
32139	FL	GEORGETOWN	G6235	81.6298	29.4033	1	1
32140	FL	FLORAHOME	F465	81.8622	29.7581	1	1
32141	FL	EDGEWATER	E3236	80.8969	28.9455	1	1
32145	FL	HASTINGS	H2352	81.4909	29.7051	1	1
32148	FL	INTERLACHEN	I536425	81.8894	29.627	1	1
32159	FL	LADY LAKE	L342	81.9256	28.9299	1	1
32168	FL	NEW SMYRNA BEACH	N256512	80.9584	29.0247	1	1
32169	FL	NEW SMYRNA BEACH	N256512	80.8885	29.0172	1	1
32174	FL	ORMOND BEACH	O65312	81.0882	29.2833	1	1
32176	FL	ORMOND BEACH	O65312	81.0584	29.3222	1	1
32177	FL	PALATKA	P432	81.6595	29.6577	1	1
32179	FL	OCKLAWAHA	O240	81.8857	29.0643	1	1
32180	FL	PIERSON	P625	81.4353	29.2226	1	1
32181	FL	POMONA PARK	P5162	81.6307	29.5021	1	1
32187	FL	SAN MATEO	S530	81.5921	29.5888	1	1
32189	FL	SATSUMA	S325	81.6406	29.5594	1	1
32190	FL	SEVILLE	S140	81.5279	29.3201	1	1
32195	FL	WEIRSDALE	W6234	81.8932	28.9782	1	1
32202	FL	JACKSONVILLE	J514	81.6517	30.3299	1	1
32204	FL	JACKSONVILLE	J514	81.6854	30.3189	1	1
32205	FL	JACKSONVILLE	J514	81.722	30.3172	1	1
32206	FL	JACKSONVILLE	J514	81.6488	30.3511	1	1
32207	FL	JACKSONVILLE	J514	81.632	30.2908	1	1
32208	FL	JACKSONVILLE	J514	81.6889	30.3937	1	1
32209	FL	JACKSONVILLE	J514	81.692	30.3584	1	1
32210	FL	JACKSONVILLE	J514	81.7473	30.2687	1	1
32211	FL	JACKSONVILLE	J514	81.5882	30.348	1	1
32212	FL	JACKSONVILLE N A	J5145	81.6885	30.2209	1	1
32215	FL	CECIL FIELD NAS	C414352	81.6631	30.233	1	1
32216	FL	JACKSONVILLE	J514	81.5474	30.2939	1	1
32217	FL	JACKSONVILLE	J514	81.617	30.2407	1	1
